318.6805	1.112631	143.1488	6495.825
318.8399	1.186969	144.2022	8966.659
318.9993	1.266274	155.8775	11045.5
319.1589	1.350877	170.1267	13121.65
319.3185	1.441133	189.2643	14807.7
319.4782	1.537419	174.3218	16532.65
319.638	1.640139	348.2746	19229.69
319.7979	1.749721	664.0965	23602.43
319.9578	52.42567	1432.878	30340.74
320.1178	110.7657	3015.863	41642.6
320.2779	186.4904	5541.036	60746.12
320.4381	252.4313	8339.928	86174.9
320.5984	275.5909	9977.378	107117.7
320.7587	242.2683	9426.25	110446.8
320.9192	172.2865	7215.687	94076.51
321.0797	101.3545	4954.816	69188.15
321.2403	52.34807	3875.508	50070.7
321.4009	29.435	4211.248	46873
321.5617	30.05764	5635.365	65353.85
321.7225	53.98826	7803.92	105072.5
321.8834	103.1901	10492	156283.7
322.0444	171.5941	13377.11	203925.7
322.2055	232.744	15704.86	235725.4
322.3666	250.277	16382.52	244864.9
322.5278	212.8455	14834.62	229634.2
322.6892	146.7347	11629.5	194641.6
322.8505	85.98184	8018.123	151113.8
323.012	45.19625	5132.525	113817.6
323.1736	22.97426	3522.614	93510.01
323.3352	14.20593	3023.619	90291.02
323.4969	14.52754	3061.434	96104.87
323.6587	21.73246	3216.5	103127.4
323.8206	38.83821	3547.444	108868.2
323.9825	75.14061	4507.654	116338.7
324.1446	136.0225	6439.678	130230.5
324.3067	203.5557	8749.543	148188.8
324.4689	237.4478	9876.827	157077.2
324.6312	212.9751	8835.768	145466.2
324.7935	148.8956	6403.291	117473.3
324.956	83.63659	4122.724	87476.47
325.1185	39.08754	2772.073	65835.3
325.2811	2.811256	2219.36	54020.31
325.4438	2.448463	2070.24	48513.32
325.6066	3.126105	2351.352	45732.14
325.7694	3.991294	2516.023	44144.89
325.9324	5.095934	2692.228	43472.79
326.0954	6.506297	2880.772	43397.28
326.2585	8.306996	3082.52	43502.62
326.4216	10.60606	3298.398	43772.25
326.5849	13.54142	3529.393	44642.39
326.7482	17.28918	3776.567	46508.14
326.9117	22.07417	4041.05	49147.61
327.0752	28.18347	4324.056	51708.05
327.2387	35.9836	4626.882	53509.05
327.4024	45.94251	4950.915	54749.53
327.5662	58.65767	5297.641	56059.67
327.73	74.89191	5668.65	57563.67
327.8939	95.61918	6065.641	58837.42
328.0579	122.083	6490.435	60551.04
328.222	155.871	6944.978	64098.26
328.3861	199.0102	7410.971	67853.29
328.5504	217.4551	7899.786	71828.3
328.7147	234.0076	8420.843	76036.17
328.8791	251.8201	8976.267	80490.56
329.0436	270.9885	9568.326	85205.88
329.2082	291.6159	10199.44	90197.45
329.3728	313.8135	10872.17	115212.4
329.5375	337.7008	14086.54	101075
329.7024	461.4785	12353.69	106996.2
329.8672	525.9517	13168.52	113264.3
330.0322	420.8364	14037.1	119899.6
330.1973	452.8702	14962.96	126923.6
330.3624	487.3423	18083.42	160015.3
330.5277	589.4035	19594.15	184585.8
330.693	604.2367	21652.35	213748.3
330.8584	625.1592	23821.02	238842.3
331.0239	647.775	25750.62	255132.5
331.1894	668.8382	27416.87	264650.6
331.3551	695.0925	28986.73	271893.3
331.5208	822.0229	30613.01	279585.3
331.6866	851.539	32387.07	288748.2
331.8525	1005.081	34411.36	300377.7
332.0185	1168.656	36845.16	315880.5
332.1845	1293.409	39767.33	336380.1
332.3506	1205.634	42958.93	361555.8
332.5169	1301.612	46035.39	389204
332.6832	1428.875	48865.2	416619.8
332.8496	1471.045	51592.78	442192.1
333.016	1522.643	54208	465163.4
333.1826	1570.686	56415.47	484748.2
333.3492	1606.008	57989.14	500131.7
333.516	1628.879	58986.39	510883.4
333.6828	1643.886	59596.81	517253.7
333.8497	1654.806	59979.11	520246.1
334.0166	1663.783	60238.15	521207.1
334.1837	1671.959	60440.05	521222.2
334.3508	1679.866	60618.62	520883.2
334.518	1687.69	60786.39	520427.6
334.6853	1695.462	60946.32	519956.9
334.8527	1703.171	61099.85	519628.7
335.0202	1710.803	61249.29	519745.8
335.1878	1718.182	61390.32	520519.5
335.3554	1724.6	61488.54	521500.9
335.5231	1728.601	61463.91	521309.4
335.691	1728.507	61225.35	518255.8
335.8588	1723.148	60726.22	511364.8
336.0268	1711.85	59963.55	500789
336.1949	1694.587	58961.77	487689.7
336.363	1674.161	57869.75	474637.9
336.5313	1659.012	57102.66	466324.7
336.6996	1661.317	57211.89	467950.2
336.868	1686.478	58358.9	480188.5
337.0365	1721.086	59864.27	495241
337.205	1735.108	60463.51	500217.1
337.3737	1702.531	59204.38	486690
337.5424	1622.942	56231.9	457599
337.7112	1518.313	52542.53	423465.2
337.8801	1403.78	48715.59	390618.7
338.0491	1275.517	44397.72	356179.6
338.2182	1138.273	39489	316583.7
338.3873	1018.464	34839.18	274941.8
338.5566	930.6333	31128.75	236796.3
338.7259	855.6177	28018.77	204528.9
338.8953	770.1248	24917.53	178263.9
339.0648	679.2748	21866.33	157759
339.2344	605.5048	19267.83	142176.6
339.4041	560.2618	17265.21	130793.8
339.5738	537.507	15744.05	123824.9
339.7437	413.064	14623.48	120918.8
339.9136	377.532	13853.76	119675.4
340.0836	457.035	13255.4	116726
340.2537	386.2762	12596.6	110387
340.4239	304.5417	11815.69	101845.9
340.5941	263.4509	11049.76	93813.54
340.7645	240.7887	10473.42	88845.98
340.9349	220.076	10178.66	88439.82
341.1054	201.1449	10132.44	91824.75
341.276	183.8424	10195.99	95895.74
341.4467	167.6423	10224.25	97403.46
341.6175	152.2033	10132.58	94124.88
341.7883	138.1862	9896.018	84894.62
341.9593	125.4599	9574.099	71405.85
342.1303	113.9057	7764.726	58360.04
342.3014	103.4156	7219.524	49560.97
342.4726	93.89156	6712.604	43232.96
342.6439	85.24463	7866.134	43112.58
342.8153	77.39404	6725.998	43216.11
342.9867	70.26645	5453.799	42957.08
343.1583	63.79527	4438.191	42755.61
343.3299	57.92006	4664.481	42703.53
343.5016	52.58592	4336.964	42515.7
343.6734	47.74303	4032.444	42397.32
343.8453	43.34614	3669.297	45050.6
344.0173	39.35419	3667.108	45972.8
344.1893	35.72987	3605.095	46306.39
344.3615	32.43933	3563.783	46046.76
344.5337	29.45184	4064.475	45005.04
344.706	26.73947	4134.228	43236.36
344.8784	24.27691	4876.725	41892.79
345.0509	22.04113	5726.264	42558.5
345.2235	20.01126	6423.606	46007.74
345.3961	18.16832	5839.682	51814.23
345.5689	16.49511	6915.553	58043.69
345.7417	14.976	6578.953	61366.06
345.9146	13.59679	5782.148	59105.58
346.0877	12.34459	4741.798	51648.35
346.2607	11.20772	1796.724	41777.21
346.4339	10.17555	1335.894	32008.68
346.6072	9.238431	2394.317	23763.46
346.7805	8.387619	1671.367	17834.4
346.954	7.615163	996.1472	14154.99
347.1275	6.913846	408.2573	11886.76
347.3011	6.277116	303.546	10471.86
347.4748	5.699026	225.6914	10230.16
347.6486	5.174175	179.208	11844.34
347.8225	4.69766	444.1028	15653.14
347.9964	4.26503	749.5995	21492.84
348.1705	3.872243	1130.647	28770
348.3446	3.515629	1462.973	36363.37
348.5189	3.191858	1655.293	42651.52
348.6932	2.897904	1708.388	46117.76
348.8676	2.631022	1673.677	46137.83
349.042	2.388719	1585.11	43049.11
349.2166	2.16873	1436.293	37663.93
349.3913	1.969001	1212.54	31079.22
349.566	1.787666	941.9431	24648.01
349.7409	1.623032	697.8122	19455.68
349.9158	1.473559	481.4802	15650.16
350.0908	1.337852	418.9791	12608.38
350.2659	1.214642	397.2638	9853.921
350.4411	1.10278	376.6741	7545.671
350.6163	1.00122	357.1514	4737.209
350.7917	0.9090125	338.6406	4540.939
350.9671	0.8252972	321.0893	4352.801
351.1427	0.7492916	304.4475	4172.457
351.3183	0.6802857	288.6683	3999.586
351.494	0.6176349	273.707	4512.68
351.6698	0.5607539	259.521	3675.033
351.8457	0.5091114	246.0703	3522.77
352.0217	0.4622248	233.3168	3376.816
352.1977	0.4196563	221.2242	3236.909
352.3739	0.3810081	209.7584	3102.799
352.5501	0.3459193	198.8868	2974.245
352.7264	0.3140619	188.5787	2851.017
352.9028	0.2851384	178.8049	2732.895
353.0793	0.2588786	169.5376	2619.667
353.2559	0.2350372	160.7507	2876.254
353.4326	0.2133915	152.4191	3288.534
353.6094	0.1937393	178.7493	3676.212
353.7862	0.5269502	270.6381	4901.231
353.9632	73.42597	459.0315	6936.773
354.1402	146.8858	887.1553	10977.97
354.3173	233.4137	1785.312	6425.066
354.4945	305.0814	3234.927	33913.76
354.6718	335.7991	4686.699	48477.47
354.8492	310.828	5109.404	52854.08
355.0267	236.2929	4099.347	42912.6
355.2043	143.0527	2422.146	26241.29
355.3819	67.26227	1084.021	12898.95
355.5597	24.31275	404.4013	3116.516
355.7375	6.969409	160.2967	3787.595
355.9154	1.919329	89.34725	3170.016
356.0934	0.6565109	68.80378	3022.493
356.2715	0.716259	63.20584	2967.397
356.4497	0.7814448	72.617	2949.838
356.628	0.852563	83.42947	3100.674
356.8064	0.9301536	95.85187	3439.293
356.9848	1.014806	110.1239	3814.891
357.1633	1.107162	126.5211	4231.509
357.342	1.207923	145.3597	4693.624
357.5207	1.317855	167.0034	5206.206
357.6995	1.437791	191.8697	5774.766
357.8784	1.568642	220.4385	6405.418
358.0574	1.711402	585.8393	10987.09
358.2365	1.867154	290.971	12887.34
358.4157	2.037082	334.2958	8741.514
358.5949	2.222474	384.0715	9696.159
358.7743	2.424738	441.2586	10755.06
358.9537	2.64541	506.9608	11929.6
359.1332	2.886165	888.4949	19833.02
359.3129	3.148831	1017.714	22158.73
359.4926	3.435402	1132.318	22497.32
359.6724	4.987906	1278.765	20959.81
359.8522	34.2962	1551.09	19292.95
360.0322	60.91152	1965.552	18837.63
360.2123	89.07578	2413.001	19548.18
360.3924	108.1129	2744.532	20739.24
360.5727	109.9959	2875.958	22034.94
360.753	93.94237	2811.194	23531.33
360.9335	67.26275	2570.28	25036.08
361.114	41.3867	2148.149	25464.55
361.2946	10.78969	1630.634	23692.75
361.4753	14.2019	1294.96	19931.2
361.6561	22.00942	1478.51	15804.28
361.837	86.12746	2322.563	13345.18
362.0179	145.464	3623.101	14085.47
362.199	206.4882	4954.403	18409.84
362.3801	255.8526	6003.37	25020.17
362.5614	294.5834	6796.845	31758.95
362.7427	342.6673	7836.09	39519.09
362.9241	445.1733	10414.21	56999.9
363.1057	666.3504	16475.9	98715.46
363.2873	1028.361	26614.02	169432.4
363.469	1421.361	37455.71	246021.8
363.6507	1645.25	43350.82	288803.4
363.8326	1629.247	42714.53	286000.7
364.0146	1521.655	39893.6	269368.8
364.1966	1463.893	38590.5	266929.5
364.3788	1404.874	37173.42	264777.9
364.561	1246.491	32966.59	238141.9
364.7434	1046.006	27660.73	196342.8
364.9258	977.8397	26011.84	176448.3
365.1083	1146.991	30651.43	203398.9
365.2909	1458.592	38786.13	261302.6
365.4736	1670.164	43947.96	302550.3
365.6564	1616.225	42018.35	293220.3
365.8393	1351.826	34727.23	243188.7
366.0223	1039.562	26415.9	184012.1
366.2053	792.372	19904.98	137032.8
366.3885	674.0495	16718.26	113533.6
366.5717	727.8164	18038.14	122091.9
366.7551	915.8103	23062.8	157480
366.9385	1083.187	27774.53	191465.4
367.122	1067.624	27727.73	192390.1
367.3056	851.4954	22316.04	155897
367.4893	561.7431	14925.47	106207
367.6731	332.8722	9108.666	68955.91
367.857	217.7875	6017.118	52636.73
368.041	146.63	5098.297	52908.65
368.2251	304.0886	5832.815	64898.24
368.4092	490.743	8494.998	88790.11
368.5935	755.3497	13756.43	127218.7
368.7778	1052.492	21210.42	176735.6
368.9623	1290.165	27880.38	219537.7
369.1468	1363.823	29648.59	231191.4
369.3314	1262.542	25576.56	205779.5
369.5162	1096.334	19171.56	164498.5
369.701	977.6106	14638.42	134687.8
369.8859	927.8558	13762.57	131153
370.0709	904.0087	15944.36	152533.9
370.256	862.8142	19163.82	182207.1
370.4411	804.6989	21616.49	201533.3
370.6264	780.0527	23587.5	210917.4
370.8118	836.304	26517.49	224422.2
370.9972	960.2062	30094.47	242437.4
371.1828	1113.439	32703.4	252317.2
371.3684	1312.131	34815.23	256887.2
371.5542	1599.765	38853.23	275790.1
371.74	1953.865	45589.23	316729.7
371.9259	2309.997	53727.29	370066.7
372.112	2664.333	62779.26	431049.9
372.2981	3057.016	73309.05	503515.7
372.4843	3471.597	84578.54	582159.4
372.6706	3830.749	94340.51	650025.2
372.8569	4073.157	100804.6	693634.9
373.0434	4190.132	103653.1	710932.4
373.23	4209.546	103634.6	707409.6
373.4167	4178.996	102147.8	692021.8
373.6034	4156.178	100983.2	675504.3
373.7903	4179.691	101373.8	665538.8
373.9772	4235.033	102907.8	659138.8
374.1643	4261.519	103794.3	642002
374.3514	4198.478	102315.5	603001.8
374.5386	4037.929	98257.83	553038.9
374.726	3857.611	93638.33	523029.2
374.9134	3779.352	91567.74	536246.5
375.1009	3841.309	93010.25	582746.2
375.2885	3916.947	94742.04	622967
375.4762	3803.75	91651.85	617024.9
375.664	3397.435	81269.53	552724.4
375.8519	2772.622	65802.2	450352.1
376.0399	2115.938	50063.94	344471.3
376.2279	1603.101	37837.9	260911
376.4161	1322.441	30232.95	208154.7
376.6044	1275.155	27065.54	185896.8
376.7927	1413.816	28538.61	194468.2
376.9812	1651.805	33985.64	227711.5
377.1697	1845.111	39438.63	259145
377.3584	1851.607	39530.56	254864.4
377.5471	1655.445	32989.31	209529.2
377.7359	1371.451	23981.14	153801
377.9248	1126.668	17907.64	123321.1
378.1139	1007.475	17998.31	136589.7
378.303	1060.913	24557.58	195019.4
378.4922	1231.503	34167.16	277832.1
378.6815	1333.774	40261.23	338652.1
378.8709	1210.137	38069.35	336183.1
379.0604	903.9594	29297.75	275266.3
379.2499	589.6302	19846.62	200013.8
379.4396	381.3474	13798.5	147579.2
379.6294	276.3794	11103.14	122058.5
379.8193	223.1613	9751.928	108403.3
380.0092	184.8894	8481.234	96716.39
380.1993	152.7026	7337.821	88097.7
380.3894	130.0825	6669.457	84900.07
380.5797	114.3789	6362.289	84013.94
380.77	117.1956	6072.243	80723.87
380.9605	115.6463	5780.834	75846.92
381.151	120.7547	5828.572	75212.25
381.3416	127.9525	6406.429	81598.27
381.5324	134.8908	7297.314	91387.3
381.7232	132.3543	8165.45	100248.2
381.9141	135.6137	8860.045	107688.1
382.1051	141.1643	9342.223	114473.8
382.2962	138.5294	9572.137	120363.4
382.4874	136.5868	9701.74	127118.1
382.6787	137.0615	10012.77	137079.8
382.8701	137.226	10358.8	145929.2
383.0616	133.7803	10293.94	147014.7
383.2532	129.2639	9843.621	142228.8
383.4449	129.6937	9330.47	136630.1
383.6367	137.6748	8792.105	129131.7
383.8285	151.061	8232.799	118295.4
384.0205	165.8777	7835.179	107563.7
384.2126	178.5302	7557.52	99049.34
384.4047	188.3757	7240.725	92091.65
384.597	198.416	7207.63	90114.89
384.7893	210.6021	8067.311	100171.1
384.9818	224.9123	10076.42	125682.2
385.1743	246.3242	13044.31	163368.2
385.367	283.4089	16335.08	203487.5
385.5597	333.0516	18958.94	234563.5
385.7525	372.4636	20155.52	251543.8
385.9455	375.8533	19854.14	256226.5
386.1385	344.1517	18978.07	255503.8
386.3316	306.9802	19087.73	260733.7
386.5248	286.2638	20665.88	275239.3
386.7182	272.1957	22101.81	282116.5
386.9116	243.8027	21300.5	258679.5
387.1051	199.7179	18151.66	206301.9
387.2987	157.7904	14533.27	152705.5
387.4924	134.2858	12043.65	121847.2
387.6862	136.2479	11072.82	118176.6
387.8801	168.1577	11940.98	140498.5
388.0741	227.9534	14838.76	185282.4
388.2682	291.1272	18104.95	230786.9
388.4624	318.1462	18892.59	245414
388.6567	292.0793	16390.43	220412.7
388.8511	234.3002	12382.56	174216.7
389.0455	176.4963	8760.652	127768.1
389.2401	136.0755	6425.147	94270.87
389.4348	123.9913	5958.893	83808.77
389.6296	167.0119	8016.949	103269.1
389.8244	323.4505	13406.27	154550.8
390.0194	670.54	22974.47	234562.7
390.2145	1215.284	36199.07	331081.4
390.4096	1766.997	48718.69	414287.5
390.6049	1993.847	53358.63	444186.4
390.8003	1737.147	46918.85	404796.3
390.9957	1191.66	34118.9	322014.5
391.1913	677.1571	22079.01	233277.3
391.3869	346.352	13870.75	156893.9
391.5827	172.5595	8974.39	97788.51
391.7785	86.17863	2783.262	58799.73
391.9745	18.85109	2104.848	38033.09
392.1705	25.67931	3741.558	28430.71
392.3666	17.50985	2694.769	23802.51
392.5629	12.84551	1669.306	21563.45
392.7592	9.58097	903.026	20807.11
392.9557	7.508342	520.66	20454.32
393.1522	6.252034	393.7503	19576.9
393.3488	5.920864	297.7745	18189.74
393.5456	5.607237	260.9014	10752.46
393.7424	5.310222	241.0927	9092.159
393.9393	5.028941	222.7878	13298.47
394.1363	4.762558	205.8728	10387.61
394.3335	4.510286	189.0801	7172.42
394.5307	3.987443	173.917	4602.932
394.728	4.045123	162.4506	3930.629
394.9254	3.830853	151.5323	3323.694
395.1229	3.627933	283.268	2810.477
395.3206	3.435762	2591.417	2376.507
395.5183	19.2354	5344.275	12685.21
395.7161	53.81129	8883.11	25551.96
395.914	136.7871	12315.26	43567.37
396.112	286.3123	14915.78	61891.96
396.3101	474.2608	16307.39	73374.43
396.5084	617.7615	16286.16	72828.21
396.7067	643.4945	15066.09	62192.53
396.9051	558.8256	13426.15	50080.87
397.1036	437.1163	12074.6	43071.91
397.3022	347.232	11075.18	40003.75
397.5009	323.6976	10313.02	38593.26
397.6997	390.954	10360.64	43908.19
397.8986	559.3144	12105.42	63370.8
398.0976	767.1142	15071.08	93261.46
398.2967	890.8332	17164.43	117726.7
398.4959	893.9769	17424.26	127250.2
398.6952	890.1819	17544.35	129892.1
398.8946	957.2773	18754.64	134542.3
399.0941	1005.995	19413.79	135410.9
399.2937	957.4181	18195.3	127595.7
399.4935	908.8732	17189.14	124070.2
399.6933	970.5359	18830.87	138939.1
399.8932	1050.999	21677.97	164280.9
400.0932	969.4822	22303.79	181060.4
400.2933	720.8752	20180.43	185081.6
400.4935	480.9185	17800.15	185623.4
400.6938	380.5324	16831.47	185387.2
400.8942	388.7162	16644.95	178591.7
401.0947	395.1789	16102.8	165481.4
401.2953	339.4098	15018.35	154471
401.496	247.8416	13703.7	148378.4
401.6968	176.6296	12296.66	141438.4
401.8977	158.5273	11059.91	132141.8
402.0987	198.9787	10558.39	127331.8
402.2998	275.2489	10992.03	131638.4
402.501	333.8703	11782.41	141356.8
402.7023	329.0641	12146.71	149302.5
402.9037	270.2127	11761.02	149764.9
403.1053	202.56	10624.51	138091.6
403.3069	151.6259	8802.492	112477.2
403.5086	112.4799	6696.219	79959.82
403.7104	76.17469	4964.91	53418.25
403.9123	43.88765	3862.809	39046.06
404.1143	21.01499	3113.318	32656.07
404.3164	2.749116	2447.086	28150.48
404.5186	2.607492	1888.295	23995.13
404.721	2.473165	1556.034	21563.64
404.9234	2.345757	1462.373	21615.79
405.1259	2.224913	1550.92	23954.15
405.3285	2.110295	1809.264	28802.92
405.5312	2.001581	2223.444	36107.86
405.7341	1.898467	2621.748	43092.98
405.937	1.800666	2714.266	44971.08
406.14	1.707903	2391.485	39960.47
406.3432	1.619919	1866.168	31701.76
406.5464	1.536467	1080.454	25172.47
406.7497	1.457314	1186.77	22256.08
406.9531	1.38224	1086.949	21857.86
407.1567	1.311032	1062.174	22076.52
407.3603	1.243493	1081.039	21763.35
407.5641	1.179433	1103.752	20936.87
407.7679	1.118674	1052.504	19742.8
407.9718	1.061044	870.7284	17501.23
408.1759	1.006383	603.7102	13727.26
408.38	0.9795563	364.5482	9345.909
408.5843	0.9776857	223.0971	5859.286
408.7886	0.9758187	171.594	3989.117
408.9931	0.9739552	183.6209	3863.208
409.1976	0.9720953	279.9714	6072.596
409.4023	0.9702389	157.1952	11695.82
409.6071	0.9683861	1049.14	20549.15
409.8119	0.9665368	1670.153	29415.57
410.0169	0.964691	2076.89	33641.08
410.222	0.9628488	2023.73	31766.98
410.4271	0.9610101	1636.589	27254.94
410.6324	0.9591749	1254.182	24405.65
410.8378	0.9573432	1051.313	23843.71
411.0432	0.955515	958.8536	22977.44
411.2488	0.9536903	919.8512	20175.12
411.4545	0.9518691	1114.083	17837.53
411.6603	0.9500513	1878.357	21738.92
411.8662	0.9482371	3371.549	37511.23
412.0722	0.9464263	5279.76	65065.34
412.2783	0.9446189	6902.546	94617.31
412.4845	0.942815	7649.343	111875
412.6908	0.9410146	7446.518	109496.3
412.8972	0.9392176	6598.947	90863.67
413.1037	0.937424	5412.141	64876.28
413.3103	0.9356338	4070.417	40722.01
413.517	0.9338471	2724.939	24005.62
413.7238	0.9320638	1566.53	14922.42
413.9308	0.9302838	767.2244	10740.43
414.1378	0.9285073	155.3615	9137.022
414.3449	1.119497	177.7194	8955.897
414.5521	1.711623	255.2087	9581.379
414.7595	2.616938	366.4848	10542.94
414.9669	4.001092	1227.129	11296.72
415.1745	26.98361	2519.862	11513.03
415.3821	47.13578	4198.967	11657.41
415.5899	67.28361	5782.807	13110.11
415.7977	21.86349	2237.994	18151.9
416.0057	33.42756	3213.804	30192.17
416.2137	112.3536	8847.821	51921.77
416.4219	133.5892	9937.054	80474.81
416.6302	155.8077	10660.74	105574.9
416.8385	171.1904	10414.13	115929.3
417.047	175.4295	9006.049	108160
417.2556	173.1549	6948.601	89463.77
417.4643	176.9719	5202.73	72204.03
417.6731	204.1393	4728.787	67039.22
417.882	282.6832	6683.652	83550.48
418.091	464.5289	12924	133760.6
418.3001	785.5869	24547.65	220654.6
418.5093	1151.438	38179.26	314592.6
418.7186	1325.892	45716.64	357903.3
418.928	1164.137	41779.19	316804.5
419.1376	794.4339	29967.73	219482.1
419.3472	451.6118	18228.11	124388.7
419.5569	237.4783	10790.86	66284.87
419.7668	123.1162	7220.748	45057.87
419.9767	62.75198	5821.562	45500.6
420.1867	23.1597	5400.193	52205.23
420.3969	27.09168	5290.97	55114.13
420.6072	33.78032	5275.728	52929.1
420.8175	49.97293	5404.185	51066.38
421.028	71.50737	5589.542	52533.11
421.2386	92.32257	5468.582	52513.17
421.4492	106.1494	4822.174	45425.16
421.66	109.164	3889.653	33633.67
421.8709	100.058	3088.555	24543.65
422.0819	79.86034	2636.714	22400.21
422.293	53.82957	2505.2	25679.37
422.5042	30.43176	2526.534	29375.29
422.7155	11.98732	2544.719	29077.3
422.927	8.550155	2573.547	25106.67
423.1385	6.098541	2763.412	22502.26
423.3501	6.103114	3193.958	26454.31
423.5618	6.479116	3740.365	37591.28
423.7737	7.133937	4101.238	49941.11
423.9856	7.874901	4008.316	54506.66
424.1977	8.495574	3541.402	48024.36
424.4098	8.674448	3132.187	36621.97
424.6221	9.515965	3138.726	28954.85
424.8345	10.79187	3535.02	28436.02
425.047	12.70336	4024.228	32195.26
425.2595	16.24069	4342.646	35345.34
425.4722	25.64755	4626.231	38108.49
425.685	52.33373	5715.801	50298.09
425.8979	111.5611	8826.555	84765.7
426.111	202.4548	14006.38	139459
426.3241	290.9759	18763.93	186846.3
426.5373	341.7371	19941.21	196128.2
426.7506	375.9417	17811.83	171815.4
